date,city,category,cpi
2022-08-01,Kolkata,Clothing and Footwear,147.95
2022-09-01,Kolkata,Clothing and Footwear,148.32
2022-10-01,Kolkata,Clothing and Footwear,148.65
2022-11-01,Kolkata,Clothing and Footwear,148.94
2022-12-01,Kolkata,Clothing and Footwear,149.38
2023-01-01,Kolkata,Clothing and Footwear,149.97
2023-02-01,Kolkata,Clothing and Footwear,149.92
2023-03-01,Kolkata,Clothing and Footwear,150.42
2023-04-01,Kolkata,Clothing and Footwear,151.08
2023-05-01,Kolkata,Clothing and Footwear,151.48
2023-06-01,Kolkata,Clothing and Footwear,152.18
2023-07-01,Kolkata,Clothing and Footwear,152.02
2023-08-01,Kolkata,Clothing and Footwear,152.34
2023-09-01,Kolkata,Clothing and Footwear,153.23
2023-10-01,Kolkata,Clothing and Footwear,154.11
2023-11-01,Kolkata,Clothing and Footwear,154.84
2023-12-01,Kolkata,Clothing and Footwear,155.8
2024-01-01,Kolkata,Clothing and Footwear,156.31
2024-02-01,Kolkata,Clothing and Footwear,157.24
2024-03-01,Kolkata,Clothing and Footwear,157.65
2024-04-01,Kolkata,Clothing and Footwear,158.75
2024-05-01,Kolkata,Clothing and Footwear,159.55
2024-06-01,Kolkata,Clothing and Footwear,160.27
2024-07-01,Kolkata,Clothing and Footwear,160.43
2024-08-01,Kolkata,Clothing and Footwear,161.27
2024-09-01,Kolkata,Clothing and Footwear,161.23
2024-10-01,Kolkata,Clothing and Footwear,161.31
2024-11-01,Kolkata,Clothing and Footwear,161.71
2024-12-01,Kolkata,Clothing and Footwear,162.55
2025-01-01,Kolkata,Clothing and Footwear,163.01
2025-02-01,Kolkata,Clothing and Footwear,163.17
2025-03-01,Kolkata,Clothing and Footwear,163.16
2025-04-01,Kolkata,Clothing and Footwear,163.91
2025-05-01,Kolkata,Clothing and Footwear,164.76
2025-06-01,Kolkata,Clothing and Footwear,165.51
2025-07-01,Kolkata,Clothing and Footwear,166.76
2025-08-01,Kolkata,Clothing and Footwear,168.11
2025-09-01,Kolkata,Clothing and Footwear,167.71
2025-10-01,Kolkata,Clothing and Footwear,167.75
2025-11-01,Kolkata,Clothing and Footwear,168.01
2025-12-01,Kolkata,Clothing and Footwear,169.26
2015-01-01,Kolkata,Education,100.0
2015-02-01,Kolkata,Education,100.5
2015-03-01,Kolkata,Education,100.89
2015-04-01,Kolkata,Education,101.46
2015-05-01,Kolkata,Education,101.69
2015-06-01,Kolkata,Education,102.27
2015-07-01,Kolkata,Education,102.52
2015-08-01,Kolkata,Education,103.06
2015-09-01,Kolkata,Education,103.58
2015-10-01,Kolkata,Education,104.48
2015-11-01,Kolkata,Education,105.11
2015-12-01,Kolkata,Education,105.74
2016-01-01,Kolkata,Education,106.73
2016-02-01,Kolkata,Education,107.58
2016-03-01,Kolkata,Education,108.44
2016-04-01,Kolkata,Education,109.03
2016-05-01,Kolkata,Education,109.68
2016-06-01,Kolkata,Education,110.44
2016-07-01,Kolkata,Education,110.96
2016-08-01,Kolkata,Education,111.3
2016-09-01,Kolkata,Education,112.37
2016-10-01,Kolkata,Education,113.39
2016-11-01,Kolkata,Education,113.8
2016-12-01,Kolkata,Education,114.06
2017-01-01,Kolkata,Education,114.37
2017-02-01,Kolkata,Education,114.68
2017-03-01,Kolkata,Education,114.92
2017-04-01,Kolkata,Education,115.92
2017-05-01,Kolkata,Education,116.89
2017-06-01,Kolkata,Education,117.84
2017-07-01,Kolkata,Education,118.57
2017-08-01,Kolkata,Education,119.5
2017-09-01,Kolkata,Education,120.64
2017-10-01,Kolkata,Education,121.94
2017-11-01,Kolkata,Education,122.81
2017-12-01,Kolkata,Education,123.8
2018-01-01,Kolkata,Education,124.78
2018-02-01,Kolkata,Education,125.6
2018-03-01,Kolkata,Education,125.97
2018-04-01,Kolkata,Education,126.44
2018-05-01,Kolkata,Education,126.77
2018-06-01,Kolkata,Education,127.4
2018-07-01,Kolkata,Education,127.98
2018-08-01,Kolkata,Education,128.33
2018-09-01,Kolkata,Education,129.57
2018-10-01,Kolkata,Education,130.48
2018-11-01,Kolkata,Education,131.86
2018-12-01,Kolkata,Education,132.92
2019-01-01,Kolkata,Education,133.42
2019-02-01,Kolkata,Education,134.0
2019-03-01,Kolkata,Education,135.18
2019-04-01,Kolkata,Education,135.76
2019-05-01,Kolkata,Education,136.46
2019-06-01,Kolkata,Education,137.32
2019-07-01,Kolkata,Education,138.32
2019-08-01,Kolkata,Education,138.69
2019-09-01,Kolkata,Education,139.39
2019-10-01,Kolkata,Education,140.39
2019-11-01,Kolkata,Education,140.7
2019-12-01,Kolkata,Education,141.41
2020-01-01,Kolkata,Education,142.12
2020-02-01,Kolkata,Education,143.09
2020-03-01,Kolkata,Education,144.01
2020-04-01,Kolkata,Education,145.78
2020-05-01,Kolkata,Education,146.64
2020-06-01,Kolkata,Education,147.13
2020-07-01,Kolkata,Education,147.69
2020-08-01,Kolkata,Education,148.71
2020-09-01,Kolkata,Education,149.89
2020-10-01,Kolkata,Education,151.2
2020-11-01,Kolkata,Education,152.26
2020-12-01,Kolkata,Education,153.43
2021-01-01,Kolkata,Education,154.41
2021-02-01,Kolkata,Education,155.08
2021-03-01,Kolkata,Education,156.59
2021-04-01,Kolkata,Education,157.97
2021-05-01,Kolkata,Education,158.87
2021-06-01,Kolkata,Education,159.56
2021-07-01,Kolkata,Education,160.37
2021-08-01,Kolkata,Education,161.27
2021-09-01,Kolkata,Education,162.19
2021-10-01,Kolkata,Education,163.13
2021-11-01,Kolkata,Education,163.63
2021-12-01,Kolkata,Education,164.65
2022-01-01,Kolkata,Education,165.54
2022-02-01,Kolkata,Education,166.09
2022-03-01,Kolkata,Education,166.9
2022-04-01,Kolkata,Education,168.23
2022-05-01,Kolkata,Education,169.43
2022-06-01,Kolkata,Education,170.41
2022-07-01,Kolkata,Education,171.78
2022-08-01,Kolkata,Education,173.09
2022-09-01,Kolkata,Education,174.13
2022-10-01,Kolkata,Education,175.3
2022-11-01,Kolkata,Education,176.35
2022-12-01,Kolkata,Education,177.21
2023-01-01,Kolkata,Education,178.47
2023-02-01,Kolkata,Education,179.52
2023-03-01,Kolkata,Education,179.92
2023-04-01,Kolkata,Education,180.39
2023-05-01,Kolkata,Education,180.62
2023-06-01,Kolkata,Education,182.19
2023-07-01,Kolkata,Education,182.98
2023-08-01,Kolkata,Education,183.79
2023-09-01,Kolkata,Education,184.56
2023-10-01,Kolkata,Education,185.97
2023-11-01,Kolkata,Education,187.29
2023-12-01,Kolkata,Education,188.22
2024-01-01,Kolkata,Education,189.15
2024-02-01,Kolkata,Education,189.95
2024-03-01,Kolkata,Education,190.23
2024-04-01,Kolkata,Education,190.6
2024-05-01,Kolkata,Education,191.96
2024-06-01,Kolkata,Education,193.88
2024-07-01,Kolkata,Education,194.64
2024-08-01,Kolkata,Education,195.75
2024-09-01,Kolkata,Education,196.09
2024-10-01,Kolkata,Education,196.43
2024-11-01,Kolkata,Education,197.9
2024-12-01,Kolkata,Education,199.06
2025-01-01,Kolkata,Education,200.7
2025-02-01,Kolkata,Education,201.41
2025-03-01,Kolkata,Education,201.83
2025-04-01,Kolkata,Education,203.03
2025-05-01,Kolkata,Education,204.96
2025-06-01,Kolkata,Education,206.83
2025-07-01,Kolkata,Education,207.77
2025-08-01,Kolkata,Education,209.1
2025-09-01,Kolkata,Education,209.65
2025-10-01,Kolkata,Education,210.42
2025-11-01,Kolkata,Education,210.92
2025-12-01,Kolkata,Education,212.81
2015-01-01,Kolkata,Food and Beverages,100.0
2015-02-01,Kolkata,Food and Beverages,101.0
2015-03-01,Kolkata,Food and Beverages,100.97
2015-04-01,Kolkata,Food and Beverages,101.12
2015-05-01,Kolkata,Food and Beverages,100.39
2015-06-01,Kolkata,Food and Beverages,100.37
2015-07-01,Kolkata,Food and Beverages,99.87
2015-08-01,Kolkata,Food and Beverages,100.26
2015-09-01,Kolkata,Food and Beverages,101.15
2015-10-01,Kolkata,Food and Beverages,101.24
2015-11-01,Kolkata,Food and Beverages,101.8
2015-12-01,Kolkata,Food and Beverages,102.19
2016-01-01,Kolkata,Food and Beverages,101.57
2016-02-01,Kolkata,Food and Beverages,102.1
2016-03-01,Kolkata,Food and Beverages,102.26
2016-04-01,Kolkata,Food and Beverages,103.16
2016-05-01,Kolkata,Food and Beverages,104.5
2016-06-01,Kolkata,Food and Beverages,105.31
2016-07-01,Kolkata,Food and Beverages,105.08
2016-08-01,Kolkata,Food and Beverages,105.53
2016-09-01,Kolkata,Food and Beverages,105.13
2016-10-01,Kolkata,Food and Beverages,104.11
2016-11-01,Kolkata,Food and Beverages,104.47
2016-12-01,Kolkata,Food and Beverages,105.52
2017-01-01,Kolkata,Food and Beverages,105.8
2017-02-01,Kolkata,Food and Beverages,105.14
2017-03-01,Kolkata,Food and Beverages,105.21
2017-04-01,Kolkata,Food and Beverages,105.53
2017-05-01,Kolkata,Food and Beverages,106.52
2017-06-01,Kolkata,Food and Beverages,106.65
2017-07-01,Kolkata,Food and Beverages,108.46
2017-08-01,Kolkata,Food and Beverages,110.3
2017-09-01,Kolkata,Food and Beverages,110.95
2017-10-01,Kolkata,Food and Beverages,110.71
2017-11-01,Kolkata,Food and Beverages,111.81
2017-12-01,Kolkata,Food and Beverages,112.87
2018-01-01,Kolkata,Food and Beverages,112.14
2018-02-01,Kolkata,Food and Beverages,111.71
2018-03-01,Kolkata,Food and Beverages,111.09
2018-04-01,Kolkata,Food and Beverages,111.92
2018-05-01,Kolkata,Food and Beverages,111.07
2018-06-01,Kolkata,Food and Beverages,112.56
2018-07-01,Kolkata,Food and Beverages,113.44
2018-08-01,Kolkata,Food and Beverages,113.04
2018-09-01,Kolkata,Food and Beverages,112.38
2018-10-01,Kolkata,Food and Beverages,112.7
2018-11-01,Kolkata,Food and Beverages,112.77
2018-12-01,Kolkata,Food and Beverages,112.5
2019-01-01,Kolkata,Food and Beverages,111.93
2019-02-01,Kolkata,Food and Beverages,114.23
2019-03-01,Kolkata,Food and Beverages,114.62
2019-04-01,Kolkata,Food and Beverages,115.47
2019-05-01,Kolkata,Food and Beverages,115.23
2019-06-01,Kolkata,Food and Beverages,115.77
2019-07-01,Kolkata,Food and Beverages,115.18
2019-08-01,Kolkata,Food and Beverages,114.7
2019-09-01,Kolkata,Food and Beverages,116.26
2019-10-01,Kolkata,Food and Beverages,116.67
2019-11-01,Kolkata,Food and Beverages,119.07
2019-12-01,Kolkata,Food and Beverages,119.5
2020-01-01,Kolkata,Food and Beverages,120.2
2020-02-01,Kolkata,Food and Beverages,121.41
2020-03-01,Kolkata,Food and Beverages,122.96
2020-04-01,Kolkata,Food and Beverages,124.85
2020-05-01,Kolkata,Food and Beverages,124.3
2020-06-01,Kolkata,Food and Beverages,125.58
2020-07-01,Kolkata,Food and Beverages,126.16
2020-08-01,Kolkata,Food and Beverages,126.75
2020-09-01,Kolkata,Food and Beverages,126.41
2020-10-01,Kolkata,Food and Beverages,124.66
2020-11-01,Kolkata,Food and Beverages,125.72
2020-12-01,Kolkata,Food and Beverages,126.58
2021-01-01,Kolkata,Food and Beverages,127.04
2021-02-01,Kolkata,Food and Beverages,126.84
2021-03-01,Kolkata,Food and Beverages,126.13
2021-04-01,Kolkata,Food and Beverages,125.1
2021-05-01,Kolkata,Food and Beverages,126.31
2021-06-01,Kolkata,Food and Beverages,127.62
2021-07-01,Kolkata,Food and Beverages,127.73
2021-08-01,Kolkata,Food and Beverages,129.99
2021-09-01,Kolkata,Food and Beverages,129.58
2021-10-01,Kolkata,Food and Beverages,129.98
2021-11-01,Kolkata,Food and Beverages,130.1
2021-12-01,Kolkata,Food and Beverages,131.14
2022-01-01,Kolkata,Food and Beverages,129.33
2022-02-01,Kolkata,Food and Beverages,130.87
2022-03-01,Kolkata,Food and Beverages,131.54
2022-04-01,Kolkata,Food and Beverages,131.89
2022-05-01,Kolkata,Food and Beverages,132.57
2022-06-01,Kolkata,Food and Beverages,132.7
2022-07-01,Kolkata,Food and Beverages,133.22
2022-08-01,Kolkata,Food and Beverages,134.66
2022-09-01,Kolkata,Food and Beverages,132.98
2022-10-01,Kolkata,Food and Beverages,131.66
2022-11-01,Kolkata,Food and Beverages,132.66
2022-12-01,Kolkata,Food and Beverages,132.09
2023-01-01,Kolkata,Food and Beverages,133.68
2023-02-01,Kolkata,Food and Beverages,134.53
2023-03-01,Kolkata,Food and Beverages,136.23
2023-04-01,Kolkata,Food and Beverages,136.52
2023-05-01,Kolkata,Food and Beverages,137.13
2023-06-01,Kolkata,Food and Beverages,138.27
2023-07-01,Kolkata,Food and Beverages,138.61
2023-08-01,Kolkata,Food and Beverages,138.18
2023-09-01,Kolkata,Food and Beverages,139.02
2023-10-01,Kolkata,Food and Beverages,139.52
2023-11-01,Kolkata,Food and Beverages,137.82
2023-12-01,Kolkata,Food and Beverages,137.44
2024-01-01,Kolkata,Food and Beverages,138.74
2024-02-01,Kolkata,Food and Beverages,138.94
2024-03-01,Kolkata,Food and Beverages,139.62
2024-04-01,Kolkata,Food and Beverages,139.48
2024-05-01,Kolkata,Food and Beverages,140.67
2024-06-01,Kolkata,Food and Beverages,141.26
2024-07-01,Kolkata,Food and Beverages,142.32
2024-08-01,Kolkata,Food and Beverages,145.57
2024-09-01,Kolkata,Food and Beverages,148.53
2024-10-01,Kolkata,Food and Beverages,148.11
2024-11-01,Kolkata,Food and Beverages,150.65
2024-12-01,Kolkata,Food and Beverages,151.38
2025-01-01,Kolkata,Food and Beverages,152.27
2025-02-01,Kolkata,Food and Beverages,152.83
2025-03-01,Kolkata,Food and Beverages,154.69
2025-04-01,Kolkata,Food and Beverages,154.93
2025-05-01,Kolkata,Food and Beverages,155.06
2025-06-01,Kolkata,Food and Beverages,154.3
2025-07-01,Kolkata,Food and Beverages,156.82
2025-08-01,Kolkata,Food and Beverages,158.59
2025-09-01,Kolkata,Food and Beverages,158.34
2025-10-01,Kolkata,Food and Beverages,157.86
2025-11-01,Kolkata,Food and Beverages,157.06
2025-12-01,Kolkata,Food and Beverages,159.13
2015-01-01,Kolkata,Fuel and Light,100.0
2015-02-01,Kolkata,Fuel and Light,100.98
2015-03-01,Kolkata,Fuel and Light,100.94
2015-04-01,Kolkata,Fuel and Light,103.36
2015-05-01,Kolkata,Fuel and Light,103.57
2015-06-01,Kolkata,Fuel and Light,100.59
2015-07-01,Kolkata,Fuel and Light,99.55
2015-08-01,Kolkata,Fuel and Light,99.29
2015-09-01,Kolkata,Fuel and Light,98.75
2015-10-01,Kolkata,Fuel and Light,98.25
2015-11-01,Kolkata,Fuel and Light,99.44
2015-12-01,Kolkata,Fuel and Light,99.77
2016-01-01,Kolkata,Fuel and Light,101.03
2016-02-01,Kolkata,Fuel and Light,99.75
2016-03-01,Kolkata,Fuel and Light,98.61
2016-04-01,Kolkata,Fuel and Light,100.37
2016-05-01,Kolkata,Fuel and Light,99.3
2016-06-01,Kolkata,Fuel and Light,98.28
2016-07-01,Kolkata,Fuel and Light,98.86
2016-08-01,Kolkata,Fuel and Light,101.16
2016-09-01,Kolkata,Fuel and Light,100.2
2016-10-01,Kolkata,Fuel and Light,100.65
2016-11-01,Kolkata,Fuel and Light,98.73
2016-12-01,Kolkata,Fuel and Light,98.23
2017-01-01,Kolkata,Fuel and Light,98.22
2017-02-01,Kolkata,Fuel and Light,99.79
2017-03-01,Kolkata,Fuel and Light,103.18
2017-04-01,Kolkata,Fuel and Light,105.6
2017-05-01,Kolkata,Fuel and Light,106.62
2017-06-01,Kolkata,Fuel and Light,106.1
2017-07-01,Kolkata,Fuel and Light,107.65
2017-08-01,Kolkata,Fuel and Light,108.52
2017-09-01,Kolkata,Fuel and Light,109.07
2017-10-01,Kolkata,Fuel and Light,111.11
2017-11-01,Kolkata,Fuel and Light,111.98
2017-12-01,Kolkata,Fuel and Light,113.4
2018-01-01,Kolkata,Fuel and Light,113.36
2018-02-01,Kolkata,Fuel and Light,113.84
2018-03-01,Kolkata,Fuel and Light,114.8
2018-04-01,Kolkata,Fuel and Light,118.35
2018-05-01,Kolkata,Fuel and Light,120.11
2018-06-01,Kolkata,Fuel and Light,120.84
2018-07-01,Kolkata,Fuel and Light,121.74
2018-08-01,Kolkata,Fuel and Light,121.88
2018-09-01,Kolkata,Fuel and Light,121.78
2018-10-01,Kolkata,Fuel and Light,121.95
2018-11-01,Kolkata,Fuel and Light,123.18
2018-12-01,Kolkata,Fuel and Light,123.08
2019-01-01,Kolkata,Fuel and Light,121.68
2019-02-01,Kolkata,Fuel and Light,120.12
2019-03-01,Kolkata,Fuel and Light,122.34
2019-04-01,Kolkata,Fuel and Light,123.54
2019-05-01,Kolkata,Fuel and Light,124.88
2019-06-01,Kolkata,Fuel and Light,124.15
2019-07-01,Kolkata,Fuel and Light,124.04
2019-08-01,Kolkata,Fuel and Light,122.88
2019-09-01,Kolkata,Fuel and Light,123.44
2019-10-01,Kolkata,Fuel and Light,123.06
2019-11-01,Kolkata,Fuel and Light,123.95
2019-12-01,Kolkata,Fuel and Light,121.28
2020-01-01,Kolkata,Fuel and Light,124.51
2020-02-01,Kolkata,Fuel and Light,126.02
2020-03-01,Kolkata,Fuel and Light,128.18
2020-04-01,Kolkata,Fuel and Light,127.77
2020-05-01,Kolkata,Fuel and Light,129.61
2020-06-01,Kolkata,Fuel and Light,132.49
2020-07-01,Kolkata,Fuel and Light,131.0
2020-08-01,Kolkata,Fuel and Light,131.66
2020-09-01,Kolkata,Fuel and Light,132.85
2020-10-01,Kolkata,Fuel and Light,130.32
2020-11-01,Kolkata,Fuel and Light,126.97
2020-12-01,Kolkata,Fuel and Light,127.31
2021-01-01,Kolkata,Fuel and Light,129.7
2021-02-01,Kolkata,Fuel and Light,131.01
2021-03-01,Kolkata,Fuel and Light,130.83
2021-04-01,Kolkata,Fuel and Light,129.68
2021-05-01,Kolkata,Fuel and Light,132.5
2021-06-01,Kolkata,Fuel and Light,131.63
2021-07-01,Kolkata,Fuel and Light,129.66
2021-08-01,Kolkata,Fuel and Light,131.41
2021-09-01,Kolkata,Fuel and Light,133.34
2021-10-01,Kolkata,Fuel and Light,134.46
2021-11-01,Kolkata,Fuel and Light,134.69
2021-12-01,Kolkata,Fuel and Light,135.07
2022-01-01,Kolkata,Fuel and Light,134.59
2022-02-01,Kolkata,Fuel and Light,136.78
2022-03-01,Kolkata,Fuel and Light,138.95
2022-04-01,Kolkata,Fuel and Light,142.69
2022-05-01,Kolkata,Fuel and Light,143.32
2022-06-01,Kolkata,Fuel and Light,143.14
2022-07-01,Kolkata,Fuel and Light,141.58
2022-08-01,Kolkata,Fuel and Light,144.56
2022-09-01,Kolkata,Fuel and Light,147.12
2022-10-01,Kolkata,Fuel and Light,149.48
2022-11-01,Kolkata,Fuel and Light,149.9
2022-12-01,Kolkata,Fuel and Light,149.73
2023-01-01,Kolkata,Fuel and Light,150.25
2023-02-01,Kolkata,Fuel and Light,149.41
2023-03-01,Kolkata,Fuel and Light,147.46
2023-04-01,Kolkata,Fuel and Light,147.88
2023-05-01,Kolkata,Fuel and Light,150.55
2023-06-01,Kolkata,Fuel and Light,152.28
2023-07-01,Kolkata,Fuel and Light,151.0
2023-08-01,Kolkata,Fuel and Light,151.33
2023-09-01,Kolkata,Fuel and Light,149.76
2023-10-01,Kolkata,Fuel and Light,152.3
2023-11-01,Kolkata,Fuel and Light,153.1
2023-12-01,Kolkata,Fuel and Light,154.96
2024-01-01,Kolkata,Fuel and Light,154.22
2024-02-01,Kolkata,Fuel and Light,151.06
2024-03-01,Kolkata,Fuel and Light,151.1
2024-04-01,Kolkata,Fuel and Light,148.62
2024-05-01,Kolkata,Fuel and Light,148.24
2024-06-01,Kolkata,Fuel and Light,149.04
2024-07-01,Kolkata,Fuel and Light,149.18
2024-08-01,Kolkata,Fuel and Light,147.91
2024-09-01,Kolkata,Fuel and Light,144.65
2024-10-01,Kolkata,Fuel and Light,146.03
2024-11-01,Kolkata,Fuel and Light,145.39
2024-12-01,Kolkata,Fuel and Light,143.24
2025-01-01,Kolkata,Fuel and Light,144.49
2025-02-01,Kolkata,Fuel and Light,145.27
2025-03-01,Kolkata,Fuel and Light,148.52
2025-04-01,Kolkata,Fuel and Light,151.93
2025-05-01,Kolkata,Fuel and Light,152.63
2025-06-01,Kolkata,Fuel and Light,154.56
2025-07-01,Kolkata,Fuel and Light,157.04
2025-08-01,Kolkata,Fuel and Light,161.59
2025-09-01,Kolkata,Fuel and Light,161.37
2025-10-01,Kolkata,Fuel and Light,163.35
2025-11-01,Kolkata,Fuel and Light,164.65
2025-12-01,Kolkata,Fuel and Light,167.42
2015-01-01,Kolkata,General,100.0
2015-02-01,Kolkata,General,100.61
2015-03-01,Kolkata,General,100.67
2015-04-01,Kolkata,General,101.01
2015-05-01,Kolkata,General,100.93
2015-06-01,Kolkata,General,100.96
2015-07-01,Kolkata,General,100.89
2015-08-01,Kolkata,General,101.45
2015-09-01,Kolkata,General,101.96
2015-10-01,Kolkata,General,102.22
2015-11-01,Kolkata,General,102.8
2015-12-01,Kolkata,General,103.13
2016-01-01,Kolkata,General,103.24
2016-02-01,Kolkata,General,103.75
2016-03-01,Kolkata,General,104.14
2016-04-01,Kolkata,General,104.95
2016-05-01,Kolkata,General,105.76
2016-06-01,Kolkata,General,106.25
2016-07-01,Kolkata,General,106.53
2016-08-01,Kolkata,General,107.11
2016-09-01,Kolkata,General,107.1
2016-10-01,Kolkata,General,106.8
2016-11-01,Kolkata,General,106.92
2016-12-01,Kolkata,General,107.69
2017-01-01,Kolkata,General,108.12
2017-02-01,Kolkata,General,108.18
2017-03-01,Kolkata,General,108.75
2017-04-01,Kolkata,General,109.42
2017-05-01,Kolkata,General,110.2
2017-06-01,Kolkata,General,110.63
2017-07-01,Kolkata,General,111.76
2017-08-01,Kolkata,General,112.94
2017-09-01,Kolkata,General,113.58
2017-10-01,Kolkata,General,113.97
2017-11-01,Kolkata,General,114.86
2017-12-01,Kolkata,General,115.8
2018-01-01,Kolkata,General,115.84
2018-02-01,Kolkata,General,116.15
2018-03-01,Kolkata,General,116.27
2018-04-01,Kolkata,General,117.12
2018-05-01,Kolkata,General,117.11
2018-06-01,Kolkata,General,118.09
2018-07-01,Kolkata,General,118.74
2018-08-01,Kolkata,General,118.9
2018-09-01,Kolkata,General,118.79
2018-10-01,Kolkata,General,119.37
2018-11-01,Kolkata,General,119.83
2018-12-01,Kolkata,General,119.94
2019-01-01,Kolkata,General,119.83
2019-02-01,Kolkata,General,120.96
2019-03-01,Kolkata,General,121.43
2019-04-01,Kolkata,General,122.3
2019-05-01,Kolkata,General,122.52
2019-06-01,Kolkata,General,123.06
2019-07-01,Kolkata,General,123.1
2019-08-01,Kolkata,General,123.06
2019-09-01,Kolkata,General,124.09
2019-10-01,Kolkata,General,124.57
2019-11-01,Kolkata,General,126.2
2019-12-01,Kolkata,General,126.46
2020-01-01,Kolkata,General,127.14
2020-02-01,Kolkata,General,127.99
